Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12
1/29/2020,14:32:26,367,336,80,80,78,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:26,565,337,80,80,78,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:26,765,338,79,80,78,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:26,966,339,80,80,78,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:27,165,340,80,80,78,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:27,365,341,79,80,78,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:27,565,342,79,80,78,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:27,765,343,80,80,78,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:27,965,344,80,80,78,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:28,165,345,80,80,78,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:28,367,346,80,80,78,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:28,565,347,80,80,78,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:28,765,348,80,80,78,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:28,966,349,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:29,166,350,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:29,367,351,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:29,565,352,80,80,78,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:29,764,353,80,80,78,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:29,965,354,80,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:30,164,355,80,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:30,364,356,80,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:30,567,357,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:30,767,358,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:30,968,359,80,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:31,167,360,80,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:31,371,361,79,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:31,569,362,79,80,77,78,79,79,76,76,82,77,77,80
1/29/2020,14:32:31,764,363,79,80,77,78,79,79,76,76,81,76,77,79
1/29/2020,14:32:31,966,364,80,80,77,78,79,79,76,76,80,76,77,79
1/29/2020,14:32:32,165,365,80,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:32,369,366,80,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:32,565,367,80,80,77,78,79,80,77,77,82,77,78,80
1/29/2020,14:32:32,768,368,79,80,77,78,74,79,79,77,82,77,78,80
1/29/2020,14:32:32,965,369,79,80,77,78,75,72,85,77,82,77,78,80
1/29/2020,14:32:33,166,370,80,80,77,78,77,69,88,76,82,77,78,80
1/29/2020,14:32:33,367,371,80,80,77,78,78,75,82,76,82,77,78,80
1/29/2020,14:32:33,568,372,80,80,77,78,126,79,79,76,82,77,78,80
1/29/2020,14:32:33,765,373,80,80,77,78,138,82,78,76,82,77,78,80
1/29/2020,14:32:33,969,374,80,80,77,78,122,84,78,76,82,77,78,80
1/29/2020,14:32:34,166,375,79,80,77,78,158,86,77,77,82,78,78,80
1/29/2020,14:32:34,368,376,79,80,77,78,139,85,78,78,83,78,78,80
1/29/2020,14:32:34,565,377,79,80,77,77,80,84,77,77,82,77,78,80
1/29/2020,14:32:34,767,378,80,80,77,78,79,84,76,76,82,77,78,79
1/29/2020,14:32:34,966,379,79,80,78,78,78,84,76,76,82,77,78,80
1/29/2020,14:32:35,168,380,79,80,77,78,80,85,77,77,82,77,78,80
1/29/2020,14:32:35,367,381,80,80,78,78,81,86,77,77,82,77,78,80
1/29/2020,14:32:35,566,382,80,80,77,78,81,85,77,77,82,77,78,80
1/29/2020,14:32:35,766,383,80,80,77,78,81,85,77,77,82,77,78,80
1/29/2020,14:32:35,965,384,79,80,77,78,81,85,77,77,82,77,78,80
1/29/2020,14:32:36,168,385,80,80,77,78,81,85,77,77,82,77,78,80
1/29/2020,14:32:36,366,386,80,80,77,78,81,85,77,77,82,77,78,80
1/29/2020,14:32:36,567,387,80,80,77,78,87,85,77,77,82,77,78,80
1/29/2020,14:32:36,769,388,110,80,77,78,81,118,77,77,82,77,78,80
1/29/2020,14:32:36,968,389,128,80,77,78,81,97,77,77,82,77,78,80
1/29/2020,14:32:37,167,390,128,80,78,78,81,84,77,77,82,77,78,80
1/29/2020,14:32:37,365,391,94,80,78,78,81,84,77,77,82,77,78,80
1/29/2020,14:32:37,565,392,80,80,78,78,81,83,77,77,82,77,78,80
1/29/2020,14:32:37,766,393,79,80,78,78,81,83,77,77,82,77,78,80
1/29/2020,14:32:37,965,394,80,80,78,78,81,83,77,77,82,77,78,80
1/29/2020,14:32:38,167,395,80,80,77,78,81,83,77,77,82,77,78,80
1/29/2020,14:32:38,365,396,79,80,77,78,81,83,77,77,82,77,78,80
1/29/2020,14:32:38,569,397,80,80,77,78,81,83,77,77,82,77,78,80
1/29/2020,14:32:38,769,398,80,80,77,78,81,82,77,77,82,77,78,80
1/29/2020,14:32:38,965,399,80,80,77,78,81,82,77,77,82,77,78,80
1/29/2020,14:32:39,166,400,79,80,77,78,81,82,77,77,82,77,78,80
1/29/2020,14:32:39,367,401,80,80,77,78,81,82,77,77,82,77,78,80
1/29/2020,14:32:39,565,402,79,80,77,78,81,82,77,77,82,77,78,80
1/29/2020,14:32:39,769,403,80,80,77,78,81,82,77,77,82,77,78,80
1/29/2020,14:32:39,966,404,80,80,77,78,81,82,77,77,82,77,78,80
1/29/2020,14:32:40,167,405,79,80,77,78,81,82,77,77,82,77,78,80
1/29/2020,14:32:40,365,406,79,80,77,78,81,82,77,77,82,77,78,80
1/29/2020,14:32:40,567,407,79,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:40,767,408,79,80,77,78,95,81,77,77,82,77,78,80
1/29/2020,14:32:40,965,409,79,80,77,78,87,81,77,77,82,77,78,80
1/29/2020,14:32:41,165,410,79,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:41,369,411,80,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:41,565,412,79,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:41,766,413,79,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:41,965,414,79,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:42,169,415,80,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:42,367,416,80,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:42,566,417,79,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:42,765,418,80,80,77,78,111,81,77,77,82,77,78,80
1/29/2020,14:32:42,965,419,80,80,77,78,93,81,77,77,82,77,78,80
1/29/2020,14:32:43,164,420,80,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:43,368,421,79,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:43,566,422,80,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:43,766,423,79,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:43,965,424,79,80,77,78,81,81,77,77,82,77,78,80
1/29/2020,14:32:44,165,425,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:44,367,426,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:44,565,427,79,80,77,78,81,80,77,77,82,77,78,80
1/29/2020,14:32:44,766,428,79,80,77,78,81,80,77,77,82,77,78,80
1/29/2020,14:32:44,965,429,79,80,77,78,87,80,77,77,82,77,78,80
1/29/2020,14:32:45,165,430,79,80,77,78,96,80,77,77,82,77,78,80
1/29/2020,14:32:45,365,431,94,80,77,78,131,80,77,77,82,77,78,80
1/29/2020,14:32:45,568,432,127,80,77,78,130,80,77,77,82,77,78,80
1/29/2020,14:32:45,771,433,143,80,77,78,147,80,77,77,82,77,78,80
1/29/2020,14:32:45,965,434,134,80,77,78,123,80,77,77,82,77,78,80
1/29/2020,14:32:46,166,435,108,80,77,78,85,80,77,77,82,77,78,80
1/29/2020,14:32:46,366,436,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:46,566,437,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:46,764,438,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:46,966,439,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:47,166,440,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:47,365,441,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:47,565,442,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:47,765,443,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:47,965,444,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:48,168,445,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:48,365,446,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:48,565,447,79,80,77,78,80,80,77,77,82,77,77,80
1/29/2020,14:32:48,765,448,79,80,77,78,80,80,76,76,80,76,76,79
1/29/2020,14:32:48,965,449,79,80,77,78,80,80,77,77,81,77,77,79
1/29/2020,14:32:49,165,450,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:49,365,451,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:32:49,564,452,80,80,77,78,80,80,84,75,82,77,78,80
1/29/2020,14:32:49,765,453,79,80,77,78,80,80,113,76,82,77,78,80
1/29/2020,14:32:49,966,454,79,80,77,78,80,80,90,80,82,77,78,80
1/29/2020,14:32:50,166,455,79,80,77,78,80,80,77,83,83,78,79,81
1/29/2020,14:32:50,366,456,79,80,77,78,80,80,77,84,83,78,80,81
1/29/2020,14:32:50,566,457,80,80,77,78,80,80,83,84,82,77,78,80
1/29/2020,14:32:50,766,458,79,80,77,78,80,80,121,86,82,77,78,80
1/29/2020,14:32:50,969,459,80,80,77,78,80,80,104,85,82,77,78,79
1/29/2020,14:32:51,165,460,79,80,77,78,80,80,77,87,82,78,78,80
1/29/2020,14:32:51,369,461,79,80,77,78,80,80,77,86,82,77,78,80
1/29/2020,14:32:51,566,462,79,80,77,78,80,80,78,86,82,77,78,80
1/29/2020,14:32:51,766,463,79,80,77,78,80,80,78,85,82,77,78,80
1/29/2020,14:32:51,968,464,79,80,77,78,80,80,78,85,82,77,78,80
1/29/2020,14:32:52,166,465,79,80,77,78,80,80,77,85,82,77,78,80
1/29/2020,14:32:52,365,466,79,80,77,78,80,80,77,84,82,77,78,80
1/29/2020,14:32:52,566,467,79,80,77,78,80,80,77,84,82,77,78,80
1/29/2020,14:32:52,766,468,80,80,77,78,80,80,90,83,82,77,78,80
1/29/2020,14:32:52,966,469,80,80,77,78,80,80,134,83,82,77,78,80
1/29/2020,14:32:53,171,470,79,80,77,78,80,80,163,83,82,77,78,80
1/29/2020,14:32:53,366,471,79,80,77,78,80,80,156,82,82,77,78,80
1/29/2020,14:32:53,569,472,79,80,77,78,80,80,129,82,82,77,78,80
1/29/2020,14:32:53,765,473,79,80,77,78,80,80,89,82,82,77,78,80
1/29/2020,14:32:53,965,474,79,80,77,78,80,80,109,81,82,77,78,80
1/29/2020,14:32:54,166,475,79,80,77,78,80,80,141,81,82,77,78,80
1/29/2020,14:32:54,366,476,79,80,77,78,80,80,136,81,82,77,78,80
1/29/2020,14:32:54,566,477,79,80,77,78,80,80,143,81,82,77,78,80
1/29/2020,14:32:54,765,478,79,80,77,78,80,80,121,80,82,77,78,80
1/29/2020,14:32:54,968,479,79,80,77,78,80,80,77,80,82,77,78,80
1/29/2020,14:32:55,166,480,80,80,77,78,80,80,77,80,82,77,78,80
1/29/2020,14:32:55,367,481,79,80,77,78,80,80,77,80,82,77,78,80
1/29/2020,14:32:55,565,482,79,80,77,78,80,80,77,79,82,77,78,80
1/29/2020,14:32:55,768,483,79,80,77,78,80,80,77,79,82,77,78,80
1/29/2020,14:32:55,966,484,80,80,77,78,80,80,77,79,82,77,78,80
1/29/2020,14:32:56,165,485,80,80,77,78,80,80,77,79,82,77,78,80
1/29/2020,14:32:56,366,486,79,80,77,78,80,80,77,79,82,77,78,80
1/29/2020,14:32:56,567,487,79,80,77,78,80,80,77,79,82,77,78,80
1/29/2020,14:32:56,766,488,79,80,77,78,80,80,77,79,82,77,78,80
1/29/2020,14:32:56,968,489,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:57,168,490,80,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:57,366,491,80,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:57,565,492,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:57,766,493,80,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:57,966,494,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:58,168,495,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:58,365,496,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:58,566,497,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:58,767,498,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:58,965,499,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:59,166,500,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:59,369,501,132,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:59,568,502,179,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:59,765,503,148,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:32:59,966,504,80,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:00,169,505,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:00,370,506,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:00,568,507,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:00,767,508,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:00,963,509,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:01,168,510,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:01,366,511,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:01,565,512,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:01,765,513,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:01,966,514,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:02,168,515,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:02,365,516,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:02,565,517,80,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:02,769,518,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:33:02,967,519,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:33:03,168,520,79,80,77,78,80,80,77,78,82,77,78,80
1/29/2020,14:33:03,365,521,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:33:03,565,522,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:33:03,766,523,79,104,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:33:03,968,524,79,142,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:33:04,166,525,80,90,77,78,80,80,77,77,82,77,77,79
1/29/2020,14:33:04,366,526,79,80,77,78,80,80,77,77,81,76,74,78
1/29/2020,14:33:04,568,527,79,80,77,78,80,80,77,77,82,77,77,79
1/29/2020,14:33:04,764,528,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:33:04,965,529,79,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:33:05,166,530,80,80,77,78,80,80,77,77,82,77,78,80
1/29/2020,14:33:05,367,531,80,80,77,78,80,80,77,77,81,76,78,80
1/29/2020,14:33:05,567,532,80,80,77,78,80,80,77,77,83,77,78,80
1/29/2020,14:33:05,766,533,79,80,77,78,80,80,77,79,83,81,78,80
1/29/2020,14:33:05,968,534,79,80,77,78,80,80,77,80,83,85,78,80
1/29/2020,14:33:06,168,535,80,80,77,78,80,80,77,93,86,91,78,80
1/29/2020,14:33:06,368,536,80,80,77,78,80,80,78,138,119,97,78,80
1/29/2020,14:33:06,565,537,79,80,77,78,80,80,78,139,104,103,78,80
1/29/2020,14:33:06,765,538,80,80,77,78,80,80,78,105,87,105,79,81
1/29/2020,14:33:06,969,539,79,80,77,78,80,80,78,90,86,104,79,81
1/29/2020,14:33:07,166,540,79,80,77,78,80,80,78,90,86,103,79,81
1/29/2020,14:33:07,367,541,80,80,77,78,80,80,78,91,86,103,79,81
1/29/2020,14:33:07,569,542,80,80,77,78,80,80,78,92,87,103,79,81
1/29/2020,14:33:07,769,543,79,80,77,78,80,80,78,93,87,104,79,81
1/29/2020,14:33:07,969,544,80,80,77,80,80,80,78,92,87,105,79,81
1/29/2020,14:33:08,169,545,80,80,77,101,80,80,78,92,87,133,79,81
1/29/2020,14:33:08,369,546,80,80,77,129,80,80,78,92,87,214,79,82
1/29/2020,14:33:08,569,547,80,80,77,102,80,80,78,92,87,157,79,82
1/29/2020,14:33:08,769,548,79,80,77,78,80,80,78,91,87,100,79,81
1/29/2020,14:33:08,969,549,80,80,77,78,80,80,78,91,87,98,79,81
1/29/2020,14:33:09,169,550,79,80,77,78,80,80,78,90,87,97,79,81
1/29/2020,14:33:09,366,551,79,80,77,78,80,80,78,90,87,99,79,81
1/29/2020,14:33:09,566,552,79,80,77,78,80,80,79,91,88,104,79,81
1/29/2020,14:33:09,769,553,79,80,79,78,80,80,79,94,90,112,79,82
1/29/2020,14:33:09,967,554,79,80,84,78,80,80,95,98,92,120,79,83
1/29/2020,14:33:10,169,555,79,80,85,78,80,80,119,101,93,126,80,84
1/29/2020,14:33:10,367,556,80,80,87,78,80,80,124,102,92,127,80,84
1/29/2020,14:33:10,566,557,80,80,82,78,80,80,104,103,111,127,80,84
1/29/2020,14:33:10,766,558,79,80,97,78,80,80,81,104,144,127,80,84
1/29/2020,14:33:10,960,559,79,80,84,78,80,80,81,104,104,127,80,84
1/29/2020,14:33:11,166,560,79,80,77,78,80,80,81,104,92,126,80,84
1/29/2020,14:33:11,366,561,79,80,77,78,80,80,81,105,92,161,80,84
1/29/2020,14:33:11,569,562,79,80,77,78,80,80,81,105,92,169,80,84
1/29/2020,14:33:11,768,563,79,80,77,78,80,80,81,104,92,142,80,83
1/29/2020,14:33:11,969,564,79,80,77,78,80,80,81,104,92,122,80,83
1/29/2020,14:33:12,166,565,80,80,77,78,80,80,81,103,92,121,80,83
1/29/2020,14:33:12,366,566,79,80,77,78,80,80,81,103,92,120,80,83
1/29/2020,14:33:12,566,567,79,80,77,78,80,80,81,102,92,119,80,83
1/29/2020,14:33:12,766,568,79,104,77,78,80,80,80,102,92,135,80,83
1/29/2020,14:33:12,967,569,79,134,77,78,80,80,80,101,92,125,79,83
1/29/2020,14:33:13,166,570,79,120,77,78,80,80,80,100,92,115,79,83
1/29/2020,14:33:13,368,571,79,80,77,78,80,80,80,99,92,114,79,83
1/29/2020,14:33:13,567,572,79,80,77,78,80,80,80,98,92,113,79,82
1/29/2020,14:33:13,768,573,80,80,77,78,80,80,85,97,92,111,79,82
1/29/2020,14:33:13,966,574,79,80,77,78,80,80,120,96,92,110,79,82
1/29/2020,14:33:14,166,575,79,80,77,78,80,80,130,95,92,108,79,82
1/29/2020,14:33:14,368,576,79,80,77,78,80,80,139,94,92,107,79,82
1/29/2020,14:33:14,565,577,79,80,77,78,82,80,147,94,92,106,79,82
1/29/2020,14:33:14,766,578,79,80,77,78,114,80,106,93,92,105,79,82
1/29/2020,14:33:14,965,579,79,80,77,78,100,80,79,92,92,103,79,82
1/29/2020,14:33:15,169,580,79,80,77,78,80,80,79,92,92,102,79,82
1/29/2020,14:33:15,367,581,79,80,77,86,80,80,79,91,92,101,79,82
1/29/2020,14:33:15,569,582,80,80,77,121,80,80,79,90,92,100,79,82
1/29/2020,14:33:15,769,583,79,80,77,159,80,80,79,89,92,99,78,81
1/29/2020,14:33:15,965,584,80,80,77,192,80,80,79,89,92,98,79,81
1/29/2020,14:33:16,167,585,79,80,77,166,80,80,79,88,92,97,78,81
1/29/2020,14:33:16,369,586,79,80,77,115,80,80,79,88,91,96,78,81
1/29/2020,14:33:16,566,587,79,80,77,79,80,80,79,87,92,96,79,81
1/29/2020,14:33:16,769,588,80,80,77,78,80,80,79,86,92,95,78,81
1/29/2020,14:33:16,966,589,79,80,77,78,80,80,79,85,92,94,78,81
1/29/2020,14:33:17,168,590,79,80,77,78,98,80,78,84,91,93,78,81
1/29/2020,14:33:17,365,591,79,80,77,78,137,80,78,83,91,93,78,81
1/29/2020,14:33:17,566,592,79,80,77,78,134,80,78,83,91,92,78,81
1/29/2020,14:33:17,768,593,79,80,77,78,104,80,78,83,91,92,78,81
1/29/2020,14:33:17,968,594,79,80,77,78,80,80,78,83,91,92,78,81
1/29/2020,14:33:18,166,595,79,80,77,78,80,80,78,83,91,91,78,81
1/29/2020,14:33:18,367,596,80,80,77,78,80,80,78,83,91,91,78,81
1/29/2020,14:33:18,568,597,79,80,77,78,80,80,78,82,91,90,78,81
1/29/2020,14:33:18,765,598,79,80,77,78,80,80,78,81,91,90,78,81
1/29/2020,14:33:18,966,599,79,80,77,78,80,80,78,81,91,89,78,81
1/29/2020,14:33:19,168,600,79,80,77,78,80,80,78,81,90,89,78,81
1/29/2020,14:33:19,365,601,79,80,77,78,80,80,78,81,90,89,78,81
1/29/2020,14:33:19,566,602,79,80,77,78,80,80,78,81,90,88,78,81
1/29/2020,14:33:19,768,603,79,80,77,78,80,80,78,81,90,88,78,81
1/29/2020,14:33:19,968,604,79,80,77,78,80,80,78,81,90,88,78,81
1/29/2020,14:33:20,166,605,80,80,77,78,80,80,78,81,90,88,78,81
1/29/2020,14:33:20,369,606,79,80,77,78,80,80,78,81,90,88,78,81
1/29/2020,14:33:20,565,607,79,80,77,78,80,80,78,81,90,87,78,81
1/29/2020,14:33:20,768,608,80,80,77,78,80,80,78,80,90,87,78,81
1/29/2020,14:33:20,968,609,79,80,77,78,80,80,78,80,89,87,78,81
1/29/2020,14:33:21,168,610,79,80,77,78,80,80,77,80,89,87,78,81
1/29/2020,14:33:21,367,611,79,80,77,78,80,80,78,80,89,86,78,81
1/29/2020,14:33:21,569,612,79,80,77,78,80,80,78,113,89,86,78,81
1/29/2020,14:33:21,767,613,79,80,77,78,80,80,78,128,89,86,78,81
1/29/2020,14:33:21,965,614,79,79,77,78,80,80,78,119,89,86,78,81
1/29/2020,14:33:22,165,615,79,80,77,78,80,80,78,96,89,86,78,81
1/29/2020,14:33:22,368,616,79,80,77,78,80,80,78,81,89,86,78,81
1/29/2020,14:33:22,567,617,79,80,77,78,80,80,78,80,89,85,78,80
1/29/2020,14:33:22,766,618,80,80,77,78,80,80,78,80,88,85,78,81
1/29/2020,14:33:22,968,619,79,80,77,78,80,80,77,80,88,85,78,80
1/29/2020,14:33:23,168,620,79,80,77,82,80,80,78,79,88,85,78,80
1/29/2020,14:33:23,365,621,79,80,77,111,80,80,78,79,88,85,78,80
1/29/2020,14:33:23,568,622,79,80,77,83,80,80,77,79,88,84,78,80
1/29/2020,14:33:23,766,623,79,80,77,78,80,80,77,79,88,84,78,80
1/29/2020,14:33:23,968,624,79,80,77,78,80,80,77,79,87,84,78,80
1/29/2020,14:33:24,165,625,79,80,77,78,80,80,77,79,87,83,78,80
1/29/2020,14:33:24,365,626,79,80,77,78,80,80,77,79,87,83,78,80
1/29/2020,14:33:24,565,627,80,80,77,78,80,80,77,79,87,83,78,80
1/29/2020,14:33:24,765,628,79,80,77,78,80,80,77,79,87,83,78,80
1/29/2020,14:33:24,969,629,79,80,77,78,80,80,78,79,87,83,78,80
1/29/2020,14:33:25,170,630,79,80,77,78,80,80,109,79,87,83,78,80
1/29/2020,14:33:25,369,631,79,80,77,78,80,80,117,79,86,83,78,80
1/29/2020,14:33:25,566,632,79,80,77,78,80,80,98,79,86,82,78,80
1/29/2020,14:33:25,766,633,79,80,77,78,80,80,80,79,86,82,78,80
1/29/2020,14:33:25,966,634,79,80,77,78,80,80,77,79,86,82,78,80
1/29/2020,14:33:26,167,635,80,80,77,78,80,80,77,79,86,82,78,80
1/29/2020,14:33:26,369,636,79,80,77,78,80,80,77,79,86,82,78,80
1/29/2020,14:33:26,566,637,79,80,77,78,80,80,77,79,86,82,78,80
1/29/2020,14:33:26,767,638,79,80,77,78,80,80,77,79,86,82,78,80
1/29/2020,14:33:26,956,639,79,80,77,78,80,80,77,79,86,82,78,80
1/29/2020,14:33:27,166,640,79,80,77,78,80,80,77,78,86,81,78,80
1/29/2020,14:33:27,368,641,79,80,77,78,80,80,77,79,85,81,78,80
1/29/2020,14:33:27,568,642,79,80,77,78,80,80,77,123,85,81,78,80
1/29/2020,14:33:27,756,643,79,80,77,78,80,80,77,124,85,81,78,80
1/29/2020,14:33:27,966,644,79,80,77,78,80,80,77,95,85,81,78,80
1/29/2020,14:33:28,166,645,79,80,77,78,80,80,77,78,85,81,78,80
1/29/2020,14:33:28,365,646,79,80,77,78,80,80,77,78,85,81,78,80
1/29/2020,14:33:28,567,647,79,80,77,78,80,80,77,78,85,81,78,80
1/29/2020,14:33:28,772,648,80,80,77,77,80,80,77,78,84,80,78,80
1/29/2020,14:33:28,956,649,79,80,77,78,80,80,77,79,84,80,78,80
1/29/2020,14:33:29,169,650,79,80,77,78,80,80,77,79,85,80,78,80
1/29/2020,14:33:29,367,651,79,80,77,78,80,80,77,79,85,80,78,80
1/29/2020,14:33:29,566,652,80,80,77,78,80,80,77,78,84,80,78,80
1/29/2020,14:33:29,765,653,79,80,77,78,80,80,77,78,83,79,93,97
1/29/2020,14:33:29,969,654,79,80,77,78,80,80,77,78,84,79,106,114
1/29/2020,14:33:30,156,655,79,80,77,78,80,80,77,78,84,80,149,92
1/29/2020,14:33:30,367,656,79,80,77,78,80,80,77,78,85,80,121,91
1/29/2020,14:33:30,568,657,79,80,77,78,80,80,77,78,85,80,99,95
1/29/2020,14:33:30,766,658,80,80,77,78,80,80,77,79,85,81,96,100
1/29/2020,14:33:30,968,659,80,80,77,78,80,80,77,79,85,81,99,104
1/29/2020,14:33:31,169,660,80,80,77,78,80,80,77,79,86,81,100,107
1/29/2020,14:33:31,356,661,79,80,77,78,80,80,77,79,86,81,101,138
1/29/2020,14:33:31,566,662,79,80,77,78,80,80,77,79,85,81,101,132
1/29/2020,14:33:31,768,663,79,80,77,109,80,80,77,79,86,81,100,109
1/29/2020,14:33:31,970,664,79,80,77,131,80,79,77,79,86,81,101,111
1/29/2020,14:33:32,166,665,79,80,77,106,80,80,77,79,86,81,101,112
1/29/2020,14:33:32,366,666,79,80,77,78,80,80,89,79,86,81,119,112
1/29/2020,14:33:32,569,667,79,80,77,78,80,80,117,79,85,81,146,112
1/29/2020,14:33:32,765,668,79,80,77,78,80,80,110,79,86,81,145,112
1/29/2020,14:33:32,966,669,79,80,77,78,80,80,77,79,86,81,155,112
1/29/2020,14:33:33,165,670,79,80,77,78,80,80,77,79,86,81,157,112
1/29/2020,14:33:33,366,671,79,80,77,78,80,80,77,79,85,81,131,112
1/29/2020,14:33:33,569,672,80,80,77,78,80,80,77,79,85,81,99,111
1/29/2020,14:33:33,768,673,79,80,77,78,80,80,77,79,85,81,98,111
1/29/2020,14:33:33,967,674,79,80,77,78,80,80,77,79,85,81,97,111
1/29/2020,14:33:34,169,675,79,80,77,78,80,80,77,79,85,80,96,111
